Request Id,prefill_time_execution_plus_preemption_normalized
258,6.554152702858088e-05
416,5.621205160299496e-05
209,5.465780675790127e-05
191,4.9706787802233735e-05
149,5.609527849231752e-05
320,5.844535248799543e-05
167,6.156795275068062e-05
179,6.00610844601969e-05
213,5.7322457131208644e-05
364,7.106309303770273e-05
151,6.010197079868087e-05
143,5.331356342221505e-05
388,5.843968182080462e-05
187,6.540201101707367e-05
274,6.79344123575992e-05
376,5.883484348952293e-05
314,6.130456199460677e-05
278,5.58428758250917e-05
229,6.90453445255349e-05
322,6.513457405461435e-05
218,5.9767281856521276e-05
217,6.351556470585295e-05
147,8.298868426606614e-05
380,4.1970650454642486e-05
424,6.876075560967695e-05
175,5.433879096793676e-05
464,6.105758900304162e-05
326,5.584300893137235e-05
261,5.7853751978963e-05
199,5.2726020805836325e-05
392,5.884683575960097e-05
286,5.916580097178203e-05
205,6.294340508723933e-05
237,5.487802743739763e-05
289,6.0270616919896696e-05
211,8.084560850414542e-05
233,5.7282621984195896e-05
432,7.307792199813464e-05
448,5.6154405937620925e-05
476,7.982175155884705e-05
404,7.241385179983812e-05
281,6.536101229393666e-05
203,6.855417603650935e-05
245,7.050611540226062e-05
195,5.1939003647020225e-05
183,0.00010901398857167808
273,5.997597020648212e-05
500,5.823030115904418e-05
384,7.575765396411326e-05
400,6.234321198489776e-05
207,6.31890402117376e-05
271,6.277406692037964e-05
496,6.460576780920828e-05
243,6.369812618315263e-05
428,6.653335489201325e-05
235,6.029260983238812e-05
456,5.289883046286299e-05
197,7.021609550443889e-05
440,6.136400477285655e-05
268,6.374965233762115e-05
412,6.430261019647559e-05
472,6.56149280593727e-05
468,1.615697124146891e-05
219,6.379306840625727e-05
436,7.112622893503293e-05
452,6.364509076051482e-05
239,7.257524916867777e-05
270,9.084312970180539e-05
215,6.627846904403182e-05
492,5.358129459204946e-05
444,6.34771484002201e-05
460,7.448786463974795e-05
484,5.891807507258239e-05
480,7.55616640920844e-05
508,5.3061531998841165e-05
488,5.616764783500433e-05
512,6.768524919366897e-05
305,6.411396894196423e-05
504,5.92493013282011e-05
241,0.00011871153393584517
342,5.579471607685484e-05
253,6.667400200011158e-05
298,6.142311663519427e-05
249,0.00010772725102831822
297,6.561344157472452e-05
317,6.670968091408892e-05
321,6.071724596562509e-05
290,8.711661652329605e-05
362,6.172057668564622e-05
294,6.509948226420224e-05
247,6.21036983529088e-05
310,5.933325153587216e-05
227,6.340301529315164e-05
251,6.397252113204036e-05
338,6.816977660209304e-05
378,6.676089722561609e-05
231,5.312385265469242e-05
302,5.6965239172006874e-05
311,6.516716741762875e-05
318,6.240088907150964e-05
287,6.596212989467301e-05
293,6.581867597265438e-05
330,0.00013695258997659305
259,6.67977402595584e-05
408,7.465834231649437e-05
255,6.85272696597425e-05
257,5.752422131013873e-05
354,6.317236839991921e-05
269,5.828807923377816e-05
390,6.667724885564539e-05
223,8.992261195069225e-05
323,5.890063243904429e-05
279,5.6179115009484736e-05
382,6.165196512944127e-05
303,5.784420855947331e-05
306,7.23597347991104e-05
329,6.141516670672715e-05
343,5.6486242699034976e-05
283,6.061882679611163e-05
265,4.4806503442237786e-05
337,5.6108008348106256e-05
361,6.296368143721949e-05
267,6.194640857047629e-05
335,6.0973643676752057e-05
346,6.746498377351835e-05
301,0.00010524119816838577
309,7.02648763897241e-05
366,6.704532140070208e-05
275,6.127930828318673e-05
369,7.227569880500054e-05
313,6.237293488428421e-05
295,0.00010220997847036426
277,6.280782409440068e-05
307,6.703418907594073e-05
355,5.870190960089483e-05
358,6.714014826669203e-05
370,5.149951889079963e-05
349,7.558329369308018e-05
333,6.157502772545754e-05
347,5.744679886899241e-05
291,5.6711329076542125e-05
319,6.338282919785783e-05
341,5.7742632147726645e-05
374,6.454784432849075e-05
339,4.836481387717997e-05
375,5.7589447800380124e-05
402,7.402018482179676e-05
263,6.805606772192555e-05
351,4.928175257948585e-05
391,6.199311439349556e-05
325,7.767530922449585e-05
365,6.177691433998274e-05
350,6.32092635744099e-05
406,4.736765101686709e-05
377,5.3226266662838277e-05
363,6.518923399373803e-05
399,6.354906520471951e-05
394,5.520575797573832e-05
327,7.385278585732635e-05
409,5.6846571012902215e-05
359,0.0001031029924157663
334,7.162763901237457e-05
357,5.95793548867345e-05
386,5.707724082498013e-05
353,6.891199902816285e-05
331,6.971406021132532e-05
315,6.127152723101026e-05
381,6.10808470621134e-05
434,6.329458468363086e-05
299,6.666400633741339e-05
411,5.8895332354732986e-05
373,6.0254714518130314e-05
345,7.759473809861362e-05
427,5.905855064629164e-05
407,6.665573348025438e-05
383,6.22939125167499e-05
438,5.735052282875078e-05
414,6.379082084554644e-05
371,6.133312080842604e-05
418,6.531932643785498e-05
410,5.9614029207693713e-05
389,7.180291928054646e-05
426,5.999947527408017e-05
379,6.766979436840087e-05
431,5.937502589367579e-05
387,7.077715510132682e-05
421,8.44398754109608e-05
393,5.753034795644503e-05
403,6.758247889953059e-05
385,0.0001128296458823496
397,6.168001046912458e-05
395,6.254005058125137e-05
447,6.150821001988451e-05
415,5.92645716129338e-05
450,5.54352483080898e-05
455,5.5486936935481955e-05
459,6.819985818441326e-05
437,6.991291001812049e-05
422,9.011864576056398e-05
401,7.101692461985389e-05
423,6.376362511118517e-05
405,6.199240486479803e-05
487,6.620357899623684e-05
435,5.688160411100235e-05
491,5.415769423273215e-05
425,8.275075811496984e-05
515,5.1991769576755035e-05
398,0.00013877982138428145
419,0.00010343605077698165
439,6.126141604299584e-05
503,6.41800624248454e-05
497,5.9162165849780944e-05
501,6.348039233746755e-05
413,6.661772269282261e-05
463,6.677190516649464e-05
451,6.564287189205799e-05
483,5.980365466246034e-05
495,6.043345107755469e-05
443,7.47914079403944e-05
489,6.129029714496088e-05
467,5.405273616763052e-05
417,0.00011658843002683845
511,5.9891520568318595e-05
449,5.636030177900367e-05
441,5.9677782147177684e-05
471,5.896955989534758e-05
479,5.564783864654668e-05
470,6.0641733870437446e-05
507,5.555394816924099e-05
482,6.717955206432945e-05
466,5.937034367881111e-05
499,6.053684992450785e-05
465,5.061945359117709e-05
486,6.776219682814502e-05
485,6.718623639946863e-05
475,7.020021384038745e-05
429,6.146857077304267e-05
442,5.933860970433571e-05
433,7.26348171857087e-05
469,5.9543327361282026e-05
461,6.0364626528988426e-05
458,5.786115493921941e-05
477,1.0653970395967868e-05
445,4.7639338923247326e-05
481,6.764340515469212e-05
505,7.217087214353569e-05
285,7.325427591913651e-05
473,6.429983425293579e-05
509,6.303959648354045e-05
457,6.776587938977167e-05
462,6.299059585830151e-05
513,6.353386576435112e-05
453,6.901828539597887e-05
430,7.678108506468046e-05
454,6.146341347029947e-05
493,7.036515737198698e-05
474,0.00013594599900379448
367,6.678795383916623e-05
446,6.0686357806571225e-05
506,5.95988690291261e-05
490,6.69564717398455e-05
478,9.421657078936542e-05
494,6.73906265894776e-05
514,6.034057135139462e-05
502,5.6640845506708836e-05
498,6.0108128858253143e-05
510,6.333471498942627e-05
