Request Id,request_preemption_time
137,0.013935690057252259
119,0.014035887460863705
178,0.1461171529808496
181,0.06443836104779166
200,0.015436107892071504
213,3.3663050361375895
218,17.895096429187817
112,0.015684492277671325
229,88.36475204267344
120,0.014051511011814455
257,0.0
251,169.70597894192287
258,0.0
253,0.0
259,0.0
261,0.0
256,0.0
255,0.0
254,0.0
241,198.22388478547626
262,0.0
266,0.0
221,46.090401275760684
249,294.110100874546
233,108.20250752712064
244,249.82726557038885
226,70.29244187026492
222,58.70085910032495
236,131.21047847908122
208,0.015436107892071504
98,0.013223628154477751
271,257.48952465367597
211,0.015557171445180984
278,0.0
270,262.83385267489575
272,261.94298010792716
277,0.0
273,0.0
286,0.0
144,0.42468913319339663
274,0.0301428171489988
284,0.0
293,0.0
281,0.0
280,0.32877686878532586
289,0.0
285,0.0
283,0.0
294,0.0
300,0.0
288,0.0
291,0.0
299,1.3979350634305092
260,232.04210742445213
248,477.8686746458301
276,2.4791647992014987
264,249.883443269508
275,0.8017866470368062
250,379.8873258461718
223,64.49444139531656
265,251.54509506506633
245,413.3732021243034
242,332.6949431547229
252,391.9176322933451
220,34.76926096844281
263,245.25745997483727
268,276.34532676844185
301,282.2935753787958
180,0.016101844725938008
302,332.84231074789534
295,286.2877302257026
190,0.015557171445180984
308,0.0
311,0.0
309,0.0
310,0.0
314,0.0
318,0.0
312,0.0
316,0.0
320,6.342880316567289
304,357.4357569837613
124,0.014569811667016097
326,0.0
325,0.0
324,0.0
296,296.4683711335706
305,385.6186845535042
332,0.0
330,0.0
290,195.1173526402688
340,0.0
339,0.0
335,0.0
341,0.0
336,0.0
338,0.0
323,5.0975953521765405
307,121.99314688341565
319,6.837504054405372
317,0.14116043049853033
321,8.102399878419192
315,0.01609545497990439
297,314.19533123253404
269,313.67793539147476
313,6.38056650186013
282,155.79590683268543
346,8.104066092112134
345,7.243273335479898
306,126.2204773998094
347,3.3696255776690123
348,5.7743430166608505
351,0.18694440947729163
349,7.339964141430073
267,263.0500845792478
334,150.5686245886127
303,336.4087268026466
328,83.08343093098529
279,130.33972873103232
179,0.015900305204098686
331,234.4418416158403
344,400.4764895156168
322,19.69471256408565
357,0.0
246,441.0751485929542
358,8.057142922772073
360,0.0
363,0.0
359,6.254610348480128
362,0.0
361,0.0
372,0.0
367,0.0
374,0.0
354,282.8737387691949
368,0.0
373,0.0
365,0.01629259988908416
377,0.0
238,254.30838167825948
379,3.6437198878616073
287,174.27506104833503
387,0.0
388,0.0
385,0.0
386,0.0
390,0.0
381,0.0
391,0.0
399,0.0
383,0.39767277090368225
389,0.0
392,1.8204078344128902
394,0.5084489571420363
398,0.0
397,0.0
352,261.352082213039
406,0.0
404,2.789581320606885
371,0.6854525128292153
333,298.8321494470108
396,0.18779782112505927
355,292.0361368506087
375,2.9356059413587445
407,31.724112357243484
393,3.443674207800541
378,1.2397767631305214
370,0.18821390733137378
369,0.01568449227761448
343,396.5833414859708
380,10.47146842244365
350,265.2430155809584
402,28.24244989122235
408,85.05986331758868
366,0.015943018576990653
353,278.8359213405133
364,2.737048569137187
329,130.39035226667465
412,53.684038605009846
413,44.46438904838578
292,252.82504690139763
417,0.0
418,0.0
415,17.333478740310056
401,6.5268643500203325
420,0.0
403,66.3251700913197
400,0.017695380549639594
376,0.015348289982512142
423,61.79836536811308
337,357.23639240486546
425,10.957667041365312
342,381.622773740472
298,321.65642100634057
429,0.0
431,0.0
432,0.0
384,0.5945025482010351
434,0.0
435,0.0
409,115.39125684608302
411,86.59640385775106
424,90.6984832070525
410,123.68271524035572
382,2.1492765378161494
444,0.0
447,0.0
445,0.0
428,19.400147262844257
452,0.0
446,0.0
448,0.0
449,0.0
441,0.0
442,0.0
443,0.0
456,2.7680677425646536
454,0.40876661708944084
459,0.0
426,33.87552852194722
453,0.014963556022848934
430,4.083876197163136
462,15.422476217689564
461,15.781602861623924
455,2.327464114544455
451,0.4079367183389877
438,39.58546663738707
450,2.0592056303134996
439,48.566932734635884
433,24.0819169698284
469,0.0
470,0.0
458,6.404477188781129
421,43.28289756618733
437,38.28081984221126
405,80.0103037778631
436,30.55202611983168
464,61.98006738839922
477,0.0
475,0.0
476,0.0
467,50.51674374890035
486,0.0
480,0.0
482,0.0
488,0.5418510954750673
481,0.0
463,59.96382858497009
466,46.55475285181865
419,13.111107039080252
497,0.0
494,0.0
493,0.0
468,0.016292599888856785
457,0.014691300592403422
495,0.0
496,0.0
503,0.0
505,0.0
489,34.88863951561734
504,0.0
506,0.0
501,2.416264473688898
485,31.619726733074003
478,13.055978600552862
427,49.59724292209785
465,44.99711014364402
356,74.51814450433199
512,0.0
498,93.34722645842112
510,116.43133524408313
511,2.4339747106541836
460,40.878297341403595
479,32.66908587255648
472,6.987177775335567
440,54.49558523869291
483,127.6015554867181
422,74.98476220889916
473,2.7964991605135765
492,260.7475496793436
416,51.81495265227841
508,280.73263823817524
490,233.59089513612162
502,260.60742222081444
499,242.152128089469
484,178.84735947154195
500,254.64803160060364
507,272.8076126306155
491,243.56246085952216
487,221.09010680926758
509,286.7512537833104
327,62.84684047340602
414,0.8263924954462709
474,4.303223112208343
395,0.6098158057216096
471,6.273572128632168
