Request Id,prefill_time_execution_plus_preemption_normalized
206,5.7679526980630216e-05
218,6.447813912473756e-05
195,5.5061998681124865e-05
240,5.859535058767997e-05
204,6.394541972412172e-05
232,5.156392102356378e-05
201,5.5723445421518586e-05
209,5.480793200165601e-05
210,6.072121276715503e-05
203,5.670302977849599e-05
251,5.812684768078451e-05
216,5.93483503155435e-05
193,6.769445535315222e-05
214,6.329519020400364e-05
219,6.175142580750954e-05
286,6.396391252571513e-05
225,4.425548391150056e-05
249,6.0160154635284856e-05
302,6.258292353936295e-05
202,6.128686194227413e-05
261,5.8475214677077864e-05
259,5.500510959938784e-05
243,5.829170621526167e-05
244,5.853931537621047e-05
224,5.766699114282626e-05
234,5.973167131628396e-05
230,5.927881295296445e-05
217,5.3249137713042546e-05
237,6.176993060033554e-05
228,5.0475511085539064e-05
248,6.34472033176174e-05
250,6.658175038994622e-05
194,6.694121881565186e-05
311,6.594652599645037e-05
256,5.8710727111917746e-05
289,6.001287936196657e-05
271,6.200866310510051e-05
276,6.134126342793533e-05
294,6.702323149475857e-05
254,5.290143612807732e-05
215,6.143958747332565e-05
281,5.2916101359528544e-05
264,6.61316810575538e-05
275,6.823599067526564e-05
266,6.348175311416645e-05
280,6.246875403144408e-05
285,6.101306458553311e-05
272,6.442596844130495e-05
283,6.069125106873444e-05
262,5.9337896416854264e-05
304,6.80048721857405e-05
325,6.227840981755014e-05
332,5.71216784283341e-05
316,6.477560593104247e-05
334,5.402765504557301e-05
301,6.144269644857776e-05
307,6.064742271001774e-05
299,6.064625645941685e-05
335,5.6340108268958814e-05
288,5.81615807004012e-05
274,6.891624499768534e-05
321,6.417136392068907e-05
352,5.865624423337251e-05
357,5.140860310656699e-05
344,5.6840477840456336e-05
317,6.391309769765397e-05
346,5.5400103768421486e-05
372,5.595758528185509e-05
341,5.582764464451336e-05
330,5.906144997067975e-05
345,5.8718054558350794e-05
365,2.317837942398679e-05
336,4.481881423273676e-05
296,6.473501052365154e-05
312,5.756182499331505e-05
362,6.07332491919129e-05
338,5.462757448373286e-05
349,5.3770078925963816e-05
348,6.546491411230303e-05
369,5.855478181697486e-05
367,5.839826415604525e-05
374,5.3722794342305106e-05
393,5.980709986089345e-05
354,5.9882086097288275e-05
347,5.750186521844982e-05
408,5.44062845211354e-05
435,5.262093717534881e-05
385,5.547224133259078e-05
386,6.181516656440144e-05
373,5.7587170121432765e-05
368,6.192945298592408e-05
390,5.9848597390787825e-05
370,6.257179765236933e-05
378,6.027715872623846e-05
380,6.365562644176408e-05
423,5.852701740546666e-05
394,5.841860219871404e-05
391,5.979404870101577e-05
377,5.543674296437293e-05
447,4.959752245506283e-05
445,5.898254848143607e-05
383,5.6605784311607465e-05
412,5.693065482554146e-05
407,5.9580306144562265e-05
420,6.168652787525278e-05
389,5.879099839681728e-05
432,5.731585179176679e-05
438,5.852425393102128e-05
446,5.8108791866598694e-05
402,5.979142816057498e-05
425,5.8438225583354505e-05
439,6.174358221424202e-05
437,5.846281287810146e-05
463,6.48888548147537e-05
467,6.401944559302984e-05
453,5.4598070244944804e-05
455,6.121348193115477e-05
397,5.6552257713461306e-05
265,6.812589190759328e-05
462,6.734208460797973e-05
426,6.13423323619679e-05
451,6.32532671767831e-05
449,5.0619941061333376e-05
459,6.319228143372619e-05
442,4.7257942212898386e-05
458,6.45587250665717e-05
443,6.0815293872564026e-05
466,5.6582583424745054e-05
471,0.0001394793299260606
464,5.02672459489862e-05
454,5.274737458591829e-05
470,6.034693676081218e-05
468,6.202202391573853e-05
364,6.561705966396372e-05
