request_id,estimated_ttft,current_time,estimated_completion_time,deadline,time_until_deadline,slack,remaining_prefill_tokens,queue_position,ahead_prefill_tokens,is_violation
57,11.698893983169022,7.09952054157449,18.798414524743514,10007.057617589908,9999.958097048333,9988.259203065163,27701,21,255592,False
59,11.898601887362226,7.258996615064659,19.157598502426886,10007.239520993033,9999.980524377968,9988.081922490606,4836,22,283293,False
61,11.937172437923941,7.312838723828049,19.250011161751992,10007.273548949714,9999.960710225885,9988.023537787962,934,23,288129,False
63,12.264856933327803,7.531603431009609,19.796460364337413,10007.491146889139,9999.95954345813,9987.694686524801,7935,24,289063,False
65,12.30194082455309,7.814254486826557,20.11619531137965,10007.776286523083,9999.962032036257,9987.660091211705,898,25,296998,False
67,12.433427583641421,8.047293549208115,20.48072113284954,10008.002984050647,9999.955690501438,9987.522262917797,3184,26,297896,False
69,13.389143056499842,8.166100354382895,21.55524341088274,10008.150673324295,9999.984572969912,9986.595429913412,23143,27,301080,False
71,13.737227821686881,8.286194970629674,22.023422792316556,10008.226332886217,9999.940137915588,9986.202910093902,8429,28,324223,False
73,14.239347012564707,8.346777176417064,22.58612418898177,10008.322168466744,9999.975391290327,9985.736044277763,12159,29,332652,False
75,15.349840240782129,8.655918190634013,24.00575843141614,10008.59548878744,9999.939570596805,9984.589730356023,26891,30,344811,False
77,16.85392652831829,8.655918190634013,25.5098447189523,10008.644301215774,9999.98838302514,9983.134456496822,36422,31,371702,False
79,17.60105543705763,8.845548500028183,26.446603937085815,10008.823304616923,9999.977756116894,9982.376700679837,18092,32,408124,False
81,17.640451909472915,9.169316805381133,26.809768714854048,10009.11658759422,9999.94727078884,9982.306818879368,954,33,426216,False
83,18.022110398007573,9.367919492887303,27.390029890894876,10009.318225739733,9999.950306246845,9981.928195848837,9242,34,427170,False
85,18.757139551592115,9.569850200873471,28.326989752465586,10009.551326656543,9999.98147645567,9981.224336904079,17799,35,436412,False
87,19.201196436163976,9.569850200873471,28.771046637037447,10009.565993811591,9999.996143610719,9980.794947174554,10753,36,454211,False
89,20.96544810757466,9.84489341147903,30.810341519053686,10009.803630833816,9999.958737422337,9978.993289314763,42722,37,464964,False
91,21.527735705485053,9.91453677413042,31.442272479615475,10009.91251926807,9999.997982493938,9978.470246788453,13616,38,507686,False
93,22.23270130359965,10.125476740612589,32.35817804421224,10010.082147362476,9999.956670621865,9977.723969318266,17071,39,521302,False
95,23.44123145583582,10.26803789023537,33.70926934607119,10010.215966989443,9999.947929099208,9976.506697643372,29265,40,538373,False
97,26.838908777051714,10.411947903858149,37.25085668090986,10010.385198706703,9999.973250802845,9973.134342025793,82276,41,567638,False
99,31.82058032513666,10.484302097613538,42.3048824227502,10010.452805560086,9999.968503462473,9968.147923137336,120633,42,649914,False
101,31.85840754603016,10.852650978744618,42.71105852477478,10010.843501799429,9999.990850820684,9968.132443274655,916,43,770547,False
103,32.214338568826115,11.306838324700957,43.52117689352707,10011.292913752093,9999.986075427392,9967.771736858565,8619,44,771463,False
105,32.314605481849505,11.774898128385292,44.0895036102348,10011.706547389824,9999.931649261438,9967.617043779588,2428,45,780082,False
107,32.35949433459103,12.09407665239885,44.453570986989874,10012.05284570398,9999.958769051582,9967.599274716991,1087,46,782510,False
109,32.855047446732975,12.17502744698624,45.03007489371922,10012.167153562787,9999.9921261158,9967.137078669066,12000,47,783597,False
111,33.4203496594089,12.501666939038197,45.922016598447094,10012.470942583563,9999.969275644524,9966.548925985115,13689,48,795597,False
113,34.36223094122002,12.584104045049585,46.946334986269605,10012.575254710353,9999.991150665302,9965.628919724082,22808,49,809286,False
115,34.7432699883645,12.750782415024364,47.494052403388864,10012.729112828101,9999.978330413076,9965.235060424711,9227,50,832094,False
117,34.79307307613477,13.003630259394534,47.7967033355293,10012.996205327901,9999.992575068507,9965.199501992372,1206,51,841321,False
119,34.83011567126738,13.345579592240092,48.17569526350747,10013.332707349955,9999.987127757715,9965.157012086447,897,52,842527,False
121,38.42997866223718,13.607123465794261,52.03710212803144,10013.526807708651,9999.919684242857,9961.48970558062,87172,53,843424,False
123,38.67994391122012,13.78298875007304,52.46293266129316,10013.767643894638,9999.984655144564,9961.304711233344,6053,54,930596,False
125,41.55601028581393,13.871286711892429,55.427296997706364,10013.845862476946,9999.974575765054,9958.41856547924,69645,55,936649,False
127,41.551178642970555,13.960825008047818,55.512003651018375,10013.936325640307,9999.97550063226,9958.424321989289,1895,55,1004282,False
129,41.588179942010484,14.010969193062598,55.599149135073084,10014.005871628166,9999.994902435103,9958.406722493091,896,56,1006177,False
131,41.46049242344858,14.139405594927545,55.59989801837612,10014.1302489244,9999.990843329473,9958.530350906025,6326,56,997655,False
133,41.924825689525576,14.485435797880223,56.4102614874058,10014.477613209543,9999.992177411663,9958.067351722137,11244,57,1003981,False
135,41.519215467237395,14.66491870863656,56.18413417587395,10014.639614344158,9999.974695635521,9958.455480168284,3024,57,1002379,False
137,41.55696009594554,14.772497952522118,56.32945804846766,10014.754227022027,9999.981729069505,9958.424768973558,914,58,1005403,False
139,41.60556559702813,15.23648640086896,56.842051997897094,10015.211522771273,9999.975036370404,9958.369470773376,1177,59,1006317,False
141,40.95870360131218,15.4261098832733,56.38481348458548,10015.413146762508,9999.987036879234,9959.028333277922,945,59,990885,False
143,41.00342726968299,15.59097786257364,56.594405132256625,10015.580839939035,9999.989862076462,9958.986434806779,1083,60,991830,False
145,42.69875576241326,16.035471881901096,58.73422764431436,10016.034067762082,9999.99859588018,9957.299840117768,41053,61,992913,False
147,42.73583965363855,16.17631273884265,58.912152392481204,10016.153075286149,9999.976762547307,9957.240922893669,898,62,1033966,False
149,42.96932776164277,16.323166149000205,59.292493910642975,10016.295349423099,9999.972183274098,9957.002855512455,5654,63,1034864,False
151,43.17993783430309,16.39890525746184,59.57884309176493,10016.370315123399,9999.971409865937,9956.791472031633,5100,64,1040518,False
153,42.5517829685705,16.874747786913066,59.42653075548357,10016.872226445024,9999.997478658112,9957.445695689541,2187,63,1028220,False
155,42.93827309994854,17.01627977047401,59.954552870422546,10016.992055187478,9999.975775417004,9957.037502317056,9359,64,1030407,False
157,43.711335954889975,17.16898076369896,60.88031671858894,10017.145856279241,9999.976875515542,9956.265539560653,18720,65,1039766,False
159,43.98199054630483,17.33159506201191,61.31358560831674,10017.321772790969,9999.990177728956,9956.008187182651,6554,66,1058486,False
161,42.320235776922175,17.68586073171659,60.00609650863876,10017.667032350808,9999.98117161909,9957.660935842168,5682,66,1019118,False
163,42.37734827309653,17.99662404424649,60.37397231734302,10017.990917134915,9999.994293090669,9957.616944817573,1383,67,1024800,False
165,42.84742169605585,18.02983513758588,60.877256833641724,10018.02838876982,9999.998553632235,9957.151131936178,11383,68,1026183,False
167,43.37803519088184,18.20123331609083,61.57926850697267,10018.187495019463,9999.986261703372,9956.60822651249,12849,69,1037566,False
169,43.41499519382909,18.651908258993213,62.0669034528223,10018.615281434064,9999.963373175071,9956.548377981242,895,70,1050415,False
171,44.30868393548441,19.069726814787106,63.37841075027151,10019.037964408699,9999.968237593912,9955.659553658428,21641,71,1051310,False
173,44.37182566118983,19.202785711701278,63.57461137289111,10019.171402916478,9999.968617204777,9955.596791543587,1529,72,1072951,False
175,44.86547915306856,19.571032664368396,64.43651181743695,10019.552055483158,9999.98102281879,9955.115543665723,11954,73,1074480,False
177,45.172969859152644,19.618597112459785,64.79156697161243,10019.580281025093,9999.961683912634,9954.78871405348,7446,74,1086434,False
179,45.764123425845305,20.063208627906292,65.8273320537516,10020.026668693868,9999.963460065963,9954.199336640118,14315,75,1093880,False
181,48.88201971916439,20.48342446326141,69.3654441824258,10020.477091458242,9999.99366699498,9951.111647275817,75501,76,1108195,False
183,49.299770992700054,21.042983919407312,70.34275491210737,10021.033793312841,9999.990809393434,9950.691038400733,10116,77,1183696,False
185,49.48878320888953,21.218067804993485,70.70685101388301,10021.172704215905,9999.954636410912,9950.465853202022,4577,78,1193812,False
187,50.099924084438584,21.503677236417214,71.6036013208558,10021.492975701367,9999.98929846495,9949.889374380511,20509,78,1192679,False
189,50.14848828942849,21.588904972499385,71.73739326192788,10021.563861887631,9999.974956915132,9949.826468625703,1176,79,1213188,False
191,52.69162556484828,21.788133577299114,74.4797591421474,10021.773608164456,9999.985474587156,9947.293849022308,71938,79,1204009,False
193,52.778471247751156,22.17667866725518,74.95514991500633,10022.153279890928,9999.976601223672,9947.19812997592,2103,80,1275947,False
195,52.84706405769013,22.395549609334918,75.24261366702505,10022.391966864963,9999.996417255628,9947.149353197938,17027,80,1262684,False
197,52.91045355995163,22.449112997933696,75.35956655788533,10022.437460533092,9999.988347535158,9947.077893975207,1535,81,1279711,False
199,53.60810974966213,22.841580263889764,76.44969001355189,10022.811297144575,9999.969716880685,9946.361607131023,16894,82,1281246,False
201,54.43312308919311,22.90825955444054,77.34138264363365,10022.885075853024,9999.976816298584,9945.54369320939,19978,83,1298140,False
203,54.10581025862336,23.473406368666158,77.57921662728951,10023.447875924963,9999.974469556297,9945.868659297674,846,83,1309346,False
205,54.66487676130483,23.55892398686033,78.22380074816516,10023.554125402808,9999.995201415948,9945.330324654644,13538,84,1310192,False
207,54.92500084908667,23.61811762032311,78.54311846940978,10023.5884944602,9999.970376839878,9945.04537599079,6299,85,1323730,False
209,56.500405488678595,23.773294885164056,80.27370037384264,10023.747682340463,9999.974387455299,9943.47398196662,38149,86,1330029,False
211,56.10226985916522,23.863392316734227,79.96566217589944,10023.852158065092,9999.988765748358,9943.886495889192,6994,86,1351543,False
213,56.82837905673121,24.113433153908737,80.94181221063994,10024.109056924997,9999.995623771089,9943.167244714357,17583,87,1358537,False
215,57.42093669057494,24.36527821729585,81.78621490787079,10024.340699339315,9999.975421122019,9942.554484431445,14349,88,1376120,False
217,57.458970391931835,24.677394425990357,82.13636481792219,10024.66568299317,9999.98828856718,9942.529318175248,921,89,1390469,False
219,58.036950505060055,24.713895465441748,82.7508459705018,10024.699756342532,9999.98586087709,9941.94891037203,13996,90,1391390,False
221,59.440893767850866,25.094747976673283,84.53564174452416,10025.091235000826,9999.996487024153,9940.555593256302,51186,88,1388197,False
223,60.529293586485295,25.23308364253823,85.76237722902353,10025.219810395294,9999.986726752755,9939.45743316627,26356,89,1439383,False
225,60.752086006485776,25.746406527072466,86.49849253355825,10025.730719082832,9999.98431255576,9939.232226549275,5395,90,1465739,False
227,60.794744870222665,26.108601911117752,86.90334678134042,10026.096370786065,9999.987768874948,9939.193024004724,22075,89,1450092,False
229,60.862511758308074,26.220100017339313,87.0826117756474,10026.200783266288,9999.980683248948,9939.11817149064,1641,90,1472167,False
231,61.029926118026694,26.36994449702826,87.39987061505495,10026.340406853351,9999.970462356323,9938.940536238297,4054,91,1473808,False
233,61.18309332577123,26.43288143621904,87.61597476199027,10026.427209247418,9999.994327811199,9938.811234485427,3709,92,1477862,False
235,61.37037110606821,26.916004999482492,88.2863761055507,10026.915514964463,9999.99950996498,9938.629138858912,4535,93,1481571,False
237,61.39700708584584,27.48185652249905,88.87886360834489,10027.45737659373,9999.97552007123,9938.578512985385,25174,92,1461577,False
239,65.1081630465842,27.73581867346556,92.84398172004975,10027.728122553886,9999.99230388042,9934.884140833838,89867,93,1486751,False
241,65.38934814163207,27.765510770324948,93.15485891195702,10027.744818835608,9999.979308065283,9934.58995992365,6809,94,1576618,False
243,66.2371156282289,28.186986045497015,94.42410167372591,10028.165100092076,9999.978114046578,9933.740998418349,20529,95,1583427,False
245,66.65375190726225,28.293259005003183,94.94701091226543,10028.292782785404,9999.9995237804,9933.345771873137,10089,96,1603956,False
247,69.75764882516333,28.669874689354792,98.42752351451813,10028.662085561775,9999.99221087242,9930.234562047257,75162,97,1614045,False
249,70.22858946606888,28.87140380571574,99.09999327178463,10028.844096788385,9999.97269298267,9929.744103516601,11404,98,1689207,False
251,70.83952386115455,28.99646004022991,99.83598390138445,10028.97204921707,9999.975589176842,9929.136065315688,14794,99,1700611,False
253,71.34222119732988,29.358874447635195,100.70109564496508,10029.356606285668,9999.997731838033,9928.655510640703,19716,99,1707862,False
255,71.44628735087969,29.477375669376755,100.92366302025644,10029.46782542205,9999.990449752673,9928.544162401793,2520,100,1727578,False
257,70.517579522633,29.680326379008484,100.19790590164149,10029.672891930562,9999.992565551554,9929.474986028921,1757,100,1705852,False
259,70.55499378259971,29.9069559257236,100.46194970832332,10029.898786646438,9999.991830720714,9929.436836938114,906,101,1707609,False
261,71.29291366267175,30.02885698516116,101.3217706478329,10030.020205170855,9999.991348185693,9928.698434523021,17869,102,1708515,False
263,71.37145883094625,30.291163683108277,101.66262251405453,10030.25759007085,9999.966426387742,9928.594967556795,1902,103,1726384,False
265,71.76013765523625,30.325720140415665,102.08585779565192,10030.323450587943,9999.997730447527,9928.237592792291,9412,104,1728286,False
267,71.97652918087157,30.691316042623278,102.66784522349485,10030.663312373072,9999.971996330449,9927.995467149578,5240,105,1737698,False
269,72.60315609117505,30.729836565722668,103.33299265689772,10030.726044918541,9999.996208352819,9927.393052261645,15174,106,1742938,False
271,72.64044646286374,30.768847631926057,103.4092940947898,10030.744056964895,9999.97520933297,9927.334762870107,903,107,1758112,False
273,73.01942070537429,30.808143826833447,103.82756453220773,10030.775172748372,9999.96702892154,9926.947608216165,9177,108,1759015,False
275,73.59273436002984,30.928317225891615,104.52105158592146,10030.893829171935,9999.965511946044,9926.372777586013,13883,109,1768192,False
277,73.91220093299069,31.135149097580562,105.04735003057125,10031.09907109039,9999.963921992809,9926.051721059817,7736,110,1782075,False
279,73.94924352812329,31.26407133964673,105.21331486777002,10031.234690270903,9999.970618931256,9926.021375403134,897,111,1789811,False
281,73.11985280276839,31.734143745076963,104.85399654784536,10031.732712001565,9999.998568256487,9926.878715453719,7617,111,1763007,False
283,74.11641011128584,31.765768983952352,105.8821790952382,10031.763303046242,9999.99753406229,9925.881123951003,24132,112,1770624,False
285,74.90454604005492,31.862856960418522,106.76740300047345,10031.832931642202,9999.970074681783,9925.065528641728,19085,113,1794756,False
287,75.17722414001103,32.03205692221947,107.2092810622305,10032.006074714096,9999.974017791876,9924.796793651865,6603,114,1813841,False
289,75.30214482036348,32.10242226870625,107.40456708906973,10032.070861860479,9999.968439591772,9924.666294771409,3025,115,1820444,False
291,75.89821262208488,32.210917052212416,108.1091296742973,10032.176991667635,9999.966074615422,9924.067861993337,14434,116,1823469,False
293,78.67413597193335,32.438352255686475,111.11248822761982,10032.407725620964,9999.969373365277,9921.295237393344,67220,117,1837903,False
295,79.0984533242049,32.761902771617585,111.86035609582248,10032.744292692782,9999.982389921164,9920.88393659696,10275,118,1905123,False
297,79.25632828651479,33.29182320996227,112.54815149647706,10033.267374336589,9999.975551126627,9920.719222840113,8659,118,1910562,False
299,81.75114913350073,33.86095362724144,115.61210276074218,10033.844826707249,9999.983873080007,9918.232723946507,69282,117,1910352,False
301,81.62300735791936,34.178257933654734,115.8012652915741,10034.162367816109,9999.984109882455,9918.361102524535,979,116,1975552,False
303,80.90325775862587,34.38923071083386,115.29248846945973,10034.369128354901,9999.979897644067,9919.076639885441,5714,116,1953388,False
305,81.39261645686604,34.5569928725342,115.94960932940023,10034.555381193351,9999.998388320817,9918.605771863951,11850,117,1959102,False
307,82.27627024800049,34.90290338182749,117.17917362982797,10034.876669107776,9999.973765725948,9917.697495477947,21398,118,1970952,False
309,82.6286085107334,35.07523426458844,117.70384277532185,10035.06500878168,9999.989774517091,9917.361166006358,8532,119,1992350,False
311,83.1484437253703,35.146790678723214,118.29523440409352,10035.122562695282,9999.975772016558,9916.827328291187,12588,120,2000882,False
313,83.29339301067182,35.29410163914363,118.58749464981545,10035.271216565265,9999.977114926121,9916.68372191545,3510,121,2013470,False
315,83.91200847899569,35.36997198754127,119.28198046653696,10035.361566773023,9999.99159478548,9916.079586306485,14980,122,2016980,False
317,84.24477239379901,35.48633939773544,119.73111179153446,10035.468200784786,9999.98186138705,9915.737088993252,8058,123,2031960,False
319,84.3058493148705,35.68781280235239,119.9936621172229,10035.672540415106,9999.984727612753,9915.678878297882,1479,124,2040018,False
321,84.00153840792267,36.11659336520446,120.11813177312712,10036.088211722523,9999.971618357318,9915.970079949395,1060,124,2033068,False
323,84.90968078201546,36.492474419832526,121.40215520184799,10036.480307847749,9999.987833427916,9915.078152645901,33990,124,2022129,False
325,85.38933489847618,36.633941414209474,122.02327631268565,10036.625893839388,9999.991952425178,9914.602617526702,9135,125,2058599,False
327,86.04189575498177,37.012892516746135,123.0547882717279,10036.9939952125,9999.981102695754,9913.939206940773,10602,126,2072934,False
329,85.23720009304861,37.30273517954802,122.53993527259664,10037.293054367874,9999.990319188326,9914.753119095278,2301,126,2061749,False
331,85.90322347576738,37.48008433235236,123.38330780811974,10037.4608124883,9999.980728155948,9914.077504680181,13712,127,2066466,False
333,86.16351274791994,37.6720180427247,123.83553079064464,10037.655034512323,9999.983016469598,9913.819503721677,6303,128,2080178,False
335,86.41446910312716,38.058433625681985,124.47290272880915,10038.049790030187,9999.991356404505,9913.576887301379,6077,129,2086481,False
337,86.46468515182421,38.21004358839726,124.67472874022147,10038.186613058317,9999.97656946992,9913.511884318095,1216,130,2092558,False
339,86.5862608486697,38.36725950786683,124.95352035653653,10038.360802558042,9999.993543050176,9913.407282201506,1888,131,2094830,False
341,86.93513023961762,38.74305332040133,125.67818356001895,10038.715328792405,9999.972275472004,9913.037145232387,3808,132,2101358,False
343,87.09965387284875,39.13388766781123,126.23354154065999,10039.108805465905,9999.974917798094,9912.875263925245,35126,132,2074024,False
345,87.54569296986918,39.451555550544526,126.9972485204137,10039.423116438351,9999.971560887807,9912.425867917938,6929,133,2113022,False
347,87.58265297281643,39.817874910269815,127.40052788308626,10039.812045542634,9999.994170632364,9912.411517659548,895,134,2119951,False
349,87.63121717780635,40.228648466072805,127.85986564387915,10040.2134800349,9999.984831568827,9912.35361439102,1176,135,2120846,False
351,88.43455006868112,40.348236126890974,128.7827861955721,10040.33743727812,9999.98920115123,9911.554651082548,19453,136,2122022,False
353,88.79993789670044,40.51295563164053,129.31289352834096,10040.480616141589,9999.967660509948,9911.167722613249,8848,137,2141475,False
355,89.07373099115887,40.72730282160148,129.80103381276035,10040.690857914218,9999.963555092616,9910.889824101458,6630,138,2150323,False
357,91.8411060498229,40.905586648143036,132.74669269796593,10040.861707759694,9999.95612111155,9908.115015061727,67013,139,2156953,False
359,92.20343796698401,41.28187179191415,133.48530975889815,10041.242866199167,9999.960994407253,9907.757556440269,8774,140,2223966,False
361,92.78699305262383,41.47876093455171,134.26575398717554,10041.441972490944,9999.963211556393,9907.17621850377,14131,141,2232740,False
363,93.18269221266917,41.83009279951144,135.01278501218061,10041.792548619858,9999.962455820347,9906.779763607678,9582,142,2246871,False
365,93.8672575410006,41.83009279951144,135.69735034051203,10041.819591575839,9999.989498776327,9906.122241235327,16577,143,2256453,False
367,94.20035182454534,42.03774405381977,136.2380958783651,10042.021451005672,9999.983706951853,9905.783355127307,26158,143,2254938,False
369,94.65927530248146,42.35693746103306,137.01621276351452,10042.346581586538,9999.989644125506,9905.330368823024,11113,144,2281096,False
371,95.0037260115128,42.68871988908296,137.69244590059577,10042.683119635247,9999.994399746163,9904.99067373465,8341,145,2292209,False
373,95.04502210419129,42.9057826823353,137.9508047865266,10042.902265488996,9999.99648280666,9904.951460702468,1000,146,2300550,False
375,95.14962510694592,43.01943103548719,138.1690561424331,10043.006062726938,9999.98663169145,9904.837006584505,2533,147,2301550,False
377,95.99297391162615,43.058105758650576,139.05107967027672,10043.04749131107,9999.989385552419,9903.996411640792,20422,148,2304083,False
379,96.06520077772083,43.482719797679025,139.54792057539987,10043.463359872085,9999.980640074406,9903.915439296685,11945,147,2314309,False
381,95.75548008263212,43.699432610606756,139.45491269323887,10043.687306709064,9999.987874098457,9904.232394015824,10299,147,2308455,False
383,99.11884035083219,44.1328699882336,143.2517103390658,10044.131837091078,9999.998967102843,9900.880126752012,81445,148,2318754,False
385,100.11325026253036,44.43530847328011,144.54855873581047,10044.402863831632,9999.967555358353,9899.854305095823,24080,149,2400199,False
387,99.79270999115988,44.842955599387125,144.635665590547,10044.836886476121,9999.993930876733,9900.201220885574,2991,149,2413526,False
389,99.92952394620373,45.37336062938413,145.30288457558785,10045.370011268913,9999.996650639529,9900.067126693324,3313,150,2416517,False
391,98.5728647095298,45.64105183916664,144.21391654869643,10045.623360039563,9999.982308200397,9901.409443490867,9870,150,2377108,False
393,99.06771578809621,45.786711579015595,144.8544273671118,10045.766306975474,9999.979595396459,9900.911879608362,11983,151,2386978,False
395,99.10521264024828,46.040954315874714,145.146166956123,10046.022060422314,9999.98110610644,9900.875893466191,908,152,2398961,False
397,99.57169330314457,46.108015822617496,145.67970912576206,10046.099322648686,9999.991306826068,9900.419613522923,11296,153,2399869,False
399,100.60335229043874,46.39172193739662,146.99507422783535,10046.3612378609,9999.969515923503,9899.366163633065,24982,154,2411165,False
401,101.3550650654654,46.542330208537024,147.8973952740024,10046.510920415532,9999.968590206996,9898.61352514153,18203,155,2436147,False
403,101.76269879629483,46.90111465651839,148.6638134528132,10046.869154382057,9999.968039725538,9898.205340929244,9871,156,2454350,False
405,101.87279417937569,47.11353740641533,148.98633158579102,10047.07380716327,9999.960269756853,9898.087475577478,2666,157,2464221,False
407,101.95703820843983,47.75801285038279,149.7150510588226,10047.713009562607,9999.954996712224,9897.997958503784,2040,158,2466887,False
409,102.16422070540784,48.00523771074374,150.1694584161516,10047.981424317468,9999.976186606724,9897.811965901315,5017,159,2468927,False
411,102.92266474354108,48.41904146699486,151.34170621053593,10048.37048917859,9999.951447711594,9897.028782968053,18366,160,2473944,False
413,103.1215880219734,48.68949706578781,151.8110850877612,10048.638720453957,9999.949223388168,9896.827635366195,4817,161,2492310,False
415,106.64823304062423,48.96908649062877,155.617319531253,10048.934738668535,9999.965652177907,9893.317419137284,85399,162,2497127,False
417,109.49630066438203,49.026443321696156,158.52274398607818,10048.972858079636,9999.94641475794,9890.450114093557,68967,163,2582526,False
419,108.98282504801762,49.19053338218511,158.1733584302027,10049.179593868374,9999.989060486188,9891.006235438172,1182,163,2637877,False
421,109.39780948334382,49.51602703541438,158.91383651875822,10049.509089322839,9999.993062287425,9890.595252804082,10049,164,2639059,False
423,111.05704519107309,49.67876565961533,160.7358108506884,10049.647180423353,9999.968414763738,9888.911369572665,40179,165,2649108,False
425,111.40669920778191,49.67876565961533,161.08546486739723,10049.654491001358,9999.975725341743,9888.56902613396,8467,166,2689287,False
427,111.10011701573676,49.974004906517834,161.0741219222546,10049.97300213053,9999.998997224011,9888.898880208275,10159,166,2680171,False
429,111.49461858909443,50.259420155815725,161.75403874491016,10050.243717275063,9999.984297119248,9888.489678530153,9553,167,2690330,False
431,112.67737997949922,50.483832989991456,163.1612129694907,10050.452867752216,9999.969034762224,9887.291654782724,28641,168,2699883,False
433,112.8387238135941,50.98504516802063,163.82376898161473,10050.966259894569,9999.981214726547,9887.142490912953,3907,169,2728524,False
435,111.66868161973429,51.36027032812069,163.02895194785498,10051.343480536156,9999.983210208035,9888.3145285883,932,169,2703166,False
437,112.30943179373382,51.39114730562008,163.7005790993539,10051.37677469681,9999.98562739119,9887.676195597456,15516,170,2704098,False
439,112.54688432663517,51.48599872682225,164.03288305345743,10051.481236527212,9999.995237800389,9887.448353473754,5750,171,2719614,False
441,113.85134530216348,51.78799128034876,165.63933658251224,10051.776425783522,9999.988434503173,9886.137089201009,31588,172,2725364,False
443,113.92749529706263,52.04302879080335,165.97052408786598,10052.03559577977,9999.992566988965,9886.065071691903,1844,173,2756952,False
445,114.42705413019439,52.23641849000315,166.66347262019755,10052.22823073705,9999.991812247046,9885.564758116852,12097,174,2758796,False
447,114.46417931751236,52.4395516409241,166.90373095843646,10052.422392793382,9999.982841152458,9885.518661834945,899,175,2770893,False
449,115.25033303383287,52.919836369993384,168.17016940382626,10052.915589588054,9999.995753218062,9884.745420184228,19037,176,2771792,False
451,116.14513676999051,53.05900335113155,169.20414012112207,10053.042334510988,9999.983331159858,9883.838194389868,21668,177,2790829,False
453,113.00407336867879,53.340198472850055,166.34427184152884,10053.317171448258,9999.976972975408,9886.97289960673,6214,177,2730221,False
455,113.13105885366517,53.5175908712224,166.64864972488758,10053.495487249447,9999.977896378225,9886.84683752456,3075,178,2736435,False
457,113.17520437673848,53.54848675790579,166.72369113464427,10053.53285884312,9999.984372085215,9886.809167708476,1069,179,2739510,False
